Date,Open,High,Low,Close,Adj Close,Volume
2023-08-21,57.290001,57.869999,57.070000,57.419998,57.419998,3318100
2023-08-22,57.419998,57.540001,57.070000,57.349998,57.349998,2674900
2023-08-23,57.570000,58.299999,57.560001,57.910000,57.910000,3975000
2023-08-24,58.080002,58.330002,56.930000,57.029999,57.029999,5128900
2023-08-25,57.220001,57.529999,56.810001,57.340000,57.340000,2654900
2023-08-28,57.740002,57.950001,57.400002,57.709999,57.709999,2244900
2023-08-29,57.709999,58.599998,57.599998,58.490002,58.490002,3403900
2023-08-30,58.500000,58.900002,58.080002,58.150002,58.150002,3246300
2023-08-31,58.060001,58.169998,57.250000,57.410000,57.410000,4962700
2023-09-01,57.700001,57.759998,56.490002,56.549999,56.549999,2832900
2023-09-05,56.470001,56.470001,55.380001,55.959999,55.959999,6205800
2023-09-06,56.000000,56.290001,55.810001,56.279999,56.279999,4046100
2023-09-07,56.279999,56.799999,55.980000,56.639999,56.639999,3873700
2023-09-08,56.529999,56.669998,56.150002,56.369999,56.369999,2486000
2023-09-11,56.400002,57.009998,56.299999,56.779999,56.779999,3285800
2023-09-12,56.639999,56.770000,56.130001,56.150002,56.150002,3830400
2023-09-13,56.060001,56.980000,56.040001,56.520000,56.520000,4684800
2023-09-14,56.590000,57.020000,56.349998,56.869999,56.869999,2990100
2023-09-15,56.930000,57.040001,55.990002,56.139999,56.139999,9790600
2023-09-18,56.340000,56.509998,55.980000,56.270000,56.270000,3840300
2023-09-19,56.020000,56.169998,55.599998,56.009998,56.009998,3798800
2023-09-20,56.299999,56.330002,55.689999,55.759998,55.759998,4330400
2023-09-21,55.529999,55.610001,54.610001,54.750000,54.750000,8015200
2023-09-22,54.700001,55.000000,54.380001,54.520000,54.520000,7062000
2023-09-25,54.299999,54.709999,54.259998,54.650002,54.650002,5082800
2023-09-26,54.500000,54.610001,54.220001,54.290001,54.290001,5284900
2023-09-27,54.320000,54.490002,52.939999,53.119999,53.119999,6239400
2023-09-28,53.240002,53.500000,53.049999,53.160000,53.160000,4003200
2023-09-29,53.500000,53.599998,52.759998,52.950001,52.950001,5133600
2023-10-02,52.830002,52.959999,52.290001,52.540001,52.540001,4082900
2023-10-03,52.400002,52.500000,50.439999,50.669998,50.669998,7451500
2023-10-04,50.889999,52.430000,50.630001,52.330002,52.330002,6805000
2023-10-05,52.290001,52.400002,49.939999,50.090000,50.090000,6769800
2023-10-06,49.599998,50.110001,48.509998,49.970001,49.970001,7947000
2023-10-09,49.860001,49.869999,48.799999,49.639999,49.639999,4593300
2023-10-10,50.160000,50.639999,49.680000,50.400002,50.400002,7168000
2023-10-11,50.700001,50.869999,49.400002,49.599998,49.599998,4923100
2023-10-12,49.590000,49.619999,47.230000,47.540001,47.540001,8329900
2023-10-13,47.709999,48.020000,47.130001,47.720001,47.720001,6060300
2023-10-16,48.009998,48.830002,47.799999,48.669998,48.669998,5461700
2023-10-17,48.630001,49.860001,48.630001,49.790001,49.790001,7497900
2023-10-18,49.730000,50.380001,49.619999,49.840000,49.840000,5449200
2023-10-19,50.070000,50.810001,49.799999,50.400002,50.400002,8158900
2023-10-20,50.400002,50.660000,49.779999,49.980000,49.980000,7487800
2023-10-23,49.750000,50.590000,49.430000,50.299999,50.299999,4386700
2023-10-24,49.230000,50.830002,49.200001,50.049999,50.049999,7827600
2023-10-25,49.930000,50.540001,49.790001,50.080002,50.080002,4751900
2023-10-26,50.099998,50.380001,49.970001,50.060001,50.060001,5384900
2023-10-27,49.970001,50.400002,49.509998,49.900002,49.900002,5087100
2023-10-30,50.410000,50.840000,50.349998,50.680000,50.680000,5665500
2023-10-31,50.770000,51.130001,50.549999,51.099998,51.099998,5686300
2023-11-01,51.209999,51.709999,51.060001,51.650002,51.650002,6458400
2023-11-02,51.799999,52.770000,51.759998,52.660000,52.660000,9394200
2023-11-03,57.240002,58.860001,55.330002,55.560001,55.560001,9951100
2023-11-06,55.560001,56.959999,55.560001,56.139999,56.139999,5532400
2023-11-07,56.119999,56.150002,55.630001,55.980000,55.980000,5121800
2023-11-08,56.119999,56.279999,55.250000,55.660000,55.660000,7613700
2023-11-09,56.000000,56.020000,54.910000,55.080002,55.080002,5374500
2023-11-10,55.299999,55.380001,54.330002,55.279999,55.279999,5849600
2023-11-13,55.320000,55.779999,55.290001,55.540001,55.540001,3461500
2023-11-14,56.000000,56.099998,55.290001,55.680000,55.680000,4625300
2023-11-15,55.810001,55.900002,55.250000,55.419998,55.419998,4658000
2023-11-16,55.700001,56.009998,54.990002,55.099998,55.099998,5015700
2023-11-17,54.930000,55.000000,54.150002,54.790001,54.790001,7936300
2023-11-20,54.650002,55.040001,54.380001,54.820000,54.820000,6964600
2023-11-21,54.970001,55.119999,54.599998,54.799999,54.799999,8424500
2023-11-22,55.320000,55.610001,55.000000,55.220001,55.220001,4756300
2023-11-24,55.110001,55.410000,55.020000,55.169998,55.169998,1871800
2023-11-27,55.220001,55.330002,54.650002,54.720001,54.720001,4535600
2023-11-28,54.700001,55.419998,54.680000,55.279999,55.279999,8008500
2023-11-29,55.480000,55.500000,54.320000,54.709999,54.709999,8844500
2023-11-30,54.820000,55.200001,54.180000,55.150002,55.150002,8484100
2023-12-01,54.919998,55.529999,54.919998,55.220001,55.220001,5525600
2023-12-04,54.970001,55.580002,54.669998,55.169998,55.169998,5413200
2023-12-05,55.080002,55.259998,53.990002,54.259998,54.259998,5775500
2023-12-06,54.259998,54.439999,53.540001,54.299999,54.299999,5649400
2023-12-07,54.529999,54.590000,53.990002,54.299999,54.299999,5129900
2023-12-08,54.160000,54.349998,53.700001,53.919998,53.919998,4935800
2023-12-11,54.529999,55.400002,54.529999,55.259998,55.259998,4631800
2023-12-12,55.830002,55.860001,55.169998,55.799999,55.799999,4122400
2023-12-13,55.930000,56.570000,55.779999,56.549999,56.549999,5780700
2023-12-14,56.680000,56.680000,55.299999,55.560001,55.560001,5595300
2023-12-15,55.560001,55.950001,54.919998,55.090000,55.090000,9880400
2023-12-18,55.470001,55.549999,54.770000,55.299999,55.299999,4230200
2023-12-19,55.380001,55.730000,55.290001,55.580002,55.580002,4203800
2023-12-20,55.279999,55.540001,54.360001,54.360001,54.360001,4820400
2023-12-21,54.709999,55.470001,54.680000,55.380001,55.380001,4323800
2023-12-22,55.650002,56.349998,55.520000,56.009998,56.009998,3942500
2023-12-26,55.900002,56.919998,55.900002,56.790001,56.790001,3469100
2023-12-27,56.840000,57.369999,56.720001,57.340000,57.340000,3606200
2023-12-28,57.509998,57.560001,57.189999,57.419998,57.419998,3344700
2023-12-29,57.430000,57.779999,57.330002,57.610001,57.610001,4061400
2024-01-02,57.520000,58.810001,57.369999,58.590000,58.590000,8150000
2024-01-03,59.070000,59.080002,57.270000,57.480000,57.480000,6954500
2024-01-04,57.590000,58.590000,57.529999,57.709999,57.709999,4984400
2024-01-05,57.570000,58.139999,57.310001,57.540001,57.540001,3741700
2024-01-08,57.619999,58.169998,57.389999,57.959999,57.959999,5764300
2024-01-09,57.619999,58.759998,57.400002,58.740002,58.740002,5042900
2024-01-10,58.750000,59.130001,58.330002,58.910000,58.910000,4436100
2024-01-11,58.900002,58.930000,58.209999,58.630001,58.630001,4159300
2024-01-12,59.130001,59.310001,58.799999,59.049999,59.049999,4024800
2024-01-16,59.400002,59.400002,57.950001,58.169998,58.169998,5783100
2024-01-17,57.490002,57.540001,56.340000,57.110001,57.110001,8595300
2024-01-18,56.759998,57.439999,56.610001,57.250000,57.250000,4800400
2024-01-19,57.450001,57.450001,56.549999,57.180000,57.180000,5450200
2024-01-22,57.290001,57.330002,56.250000,56.320000,56.320000,4294200
2024-01-23,56.299999,56.299999,54.889999,55.570000,55.570000,7050000
2024-01-24,55.470001,55.689999,54.980000,55.070000,55.070000,9574700
2024-01-25,55.400002,55.470001,54.889999,55.139999,55.139999,5711600
2024-01-26,55.160000,55.580002,55.000000,55.439999,55.439999,5273100
2024-01-29,55.470001,55.849998,55.230000,55.590000,55.590000,5736000
2024-01-30,55.529999,55.580002,55.000000,55.310001,55.310001,4704200
2024-01-31,55.369999,55.590000,54.840000,55.020000,55.020000,5908100
2024-02-01,55.150002,56.040001,54.820000,55.939999,55.939999,5619500
2024-02-02,55.799999,55.930000,55.000000,55.349998,55.349998,5481800
2024-02-05,55.130001,55.369999,54.759998,55.119999,55.119999,4768700
2024-02-06,55.259998,56.380001,55.040001,56.340000,56.340000,7407000
2024-02-07,56.709999,56.910000,56.220001,56.459999,56.459999,4315100
2024-02-08,56.490002,56.529999,56.009998,56.490002,56.490002,4253900
2024-02-09,56.520000,56.570000,55.349998,55.660000,55.660000,3893900
2024-02-12,55.570000,55.990002,55.270000,55.930000,55.930000,3497800
2024-02-13,55.959999,56.459999,55.419998,56.160000,56.160000,5970700
2024-02-14,56.160000,56.639999,55.459999,55.869999,55.869999,3981900
2024-02-15,56.139999,56.419998,55.790001,56.169998,56.169998,5553100
2024-02-16,55.880001,55.970001,54.959999,55.020000,55.020000,6077600
2024-02-20,55.299999,55.680000,54.860001,55.400002,55.400002,5620400
2024-02-21,55.439999,55.660000,54.910000,55.139999,55.139999,5714600
2024-02-22,55.139999,55.450001,54.799999,55.110001,55.110001,6579700
2024-02-23,55.110001,55.689999,54.970001,55.290001,55.290001,3308000
2024-02-26,55.290001,55.930000,55.049999,55.720001,55.720001,4876700
2024-02-27,55.419998,56.139999,55.279999,56.110001,56.110001,4200900
2024-02-28,56.209999,56.250000,55.049999,55.849998,55.849998,6789500
2024-02-29,59.200001,60.070000,58.389999,59.099998,59.099998,11115500
2024-03-01,58.799999,59.130001,58.360001,58.790001,58.790001,6401900
2024-03-04,58.860001,59.200001,58.320000,58.500000,58.500000,6993100
2024-03-05,58.459999,58.619999,57.689999,57.889999,57.889999,5846400
2024-03-06,57.910000,58.610001,57.529999,58.310001,58.310001,6487300
2024-03-07,58.459999,59.529999,58.250000,59.380001,59.380001,4683300
2024-03-08,59.189999,59.759998,58.820000,59.180000,59.180000,4294300
2024-03-11,58.869999,59.549999,58.750000,59.160000,59.160000,3307600
2024-03-12,59.130001,59.930000,58.900002,59.820000,59.820000,3761300
2024-03-13,59.919998,61.230000,59.770000,60.849998,60.849998,5953700
2024-03-14,61.000000,61.189999,60.060001,60.299999,60.299999,3927100
2024-03-15,60.000000,60.660000,59.529999,60.450001,60.450001,8046500
2024-03-18,60.700001,61.209999,60.500000,60.790001,60.790001,3923400
2024-03-19,60.939999,61.029999,60.380001,60.540001,60.540001,3342100
2024-03-20,60.810001,60.820000,59.840000,60.139999,60.139999,3336100
2024-03-21,60.240002,60.549999,59.799999,59.880001,59.880001,3328600
2024-03-22,59.790001,59.900002,59.410000,59.500000,59.500000,3034100
2024-03-25,59.570000,59.830002,58.970001,59.090000,59.090000,3938400
2024-03-26,59.299999,59.560001,59.099998,59.320000,59.320000,2835800
2024-03-27,59.680000,60.130001,59.040001,59.200001,59.200001,3495300
2024-03-28,59.709999,60.090000,59.189999,59.279999,59.279999,4469600
2024-04-01,59.560001,59.560001,57.650002,57.740002,57.740002,5369100
2024-04-02,57.740002,57.840000,56.830002,56.900002,56.900002,5987100
2024-04-03,56.680000,57.099998,55.869999,55.950001,55.950001,4726000
2024-04-04,56.180000,56.799999,55.520000,55.750000,55.750000,5565700
2024-04-05,55.919998,56.349998,55.549999,55.900002,55.900002,4847700
2024-04-08,55.900002,55.980000,55.610001,55.650002,55.650002,4264900
2024-04-09,55.910000,56.080002,55.349998,55.750000,55.750000,3868700
2024-04-10,55.099998,55.270000,54.299999,54.810001,54.810001,6271900
2024-04-11,54.930000,55.099998,54.459999,54.730000,54.730000,4527700
2024-04-12,54.410000,55.020000,54.310001,55.009998,55.009998,5634400
2024-04-15,55.360001,55.480000,53.549999,54.110001,54.110001,8889900
2024-04-16,54.270000,54.990002,53.980000,54.689999,54.689999,6219000
2024-04-17,55.080002,55.110001,53.939999,54.250000,54.250000,5931300
2024-04-18,54.250000,54.439999,53.209999,53.459999,53.459999,4757100
2024-04-19,53.450001,53.660000,52.740002,53.139999,53.139999,10405100
2024-04-22,53.540001,53.799999,53.250000,53.599998,53.599998,4430400
2024-04-23,53.439999,53.849998,53.189999,53.730000,53.730000,5641800
2024-04-24,53.090000,54.869999,53.000000,54.330002,54.330002,6944700
2024-04-25,52.279999,54.060001,51.980000,53.150002,53.150002,7483000
2024-04-26,52.610001,53.529999,52.509998,53.369999,53.369999,3992900
