Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,111.389999,112.879997,111.180000,112.750000,110.322647,7618500
2023-04-28,112.419998,114.309998,112.290001,114.290001,111.829491,5973400
2023-05-01,114.250000,115.480003,114.250000,114.559998,112.093681,6495900
2023-05-02,114.489998,114.559998,112.849998,114.459999,111.995827,9626400
2023-05-03,109.080002,109.720001,103.800003,103.959999,101.721886,24388600
2023-05-04,104.269997,105.669998,103.800003,104.720001,102.465515,8858100
2023-05-05,105.550003,107.480003,105.379997,107.209999,104.901917,7812000
2023-05-08,107.470001,108.120003,106.930000,107.169998,104.862770,6090700
2023-05-09,106.989998,107.180000,106.400002,106.709999,104.412682,3682400
2023-05-10,107.160004,108.110001,105.680000,106.970001,104.667084,4565000
2023-05-11,106.440002,106.760002,105.120003,105.629997,103.870567,4791700
2023-05-12,105.760002,106.220001,104.830002,106.120003,104.352409,5167600
2023-05-15,106.110001,106.760002,105.610001,106.639999,104.863754,4217000
2023-05-16,106.410004,106.559998,105.199997,105.279999,103.526398,3676600
2023-05-17,105.959999,106.540001,104.949997,105.690002,103.929573,4757300
2023-05-18,105.419998,107.139999,105.199997,107.089996,105.306252,5377500
2023-05-19,107.000000,107.150002,105.320000,105.510002,103.752571,4984700
2023-05-22,105.519997,105.699997,102.769997,102.900002,101.186043,7504300
2023-05-23,102.120003,102.139999,100.080002,100.339996,98.668678,6766300
2023-05-24,100.800003,100.809998,99.110001,99.610001,97.950844,6134800
2023-05-25,98.699997,98.900002,97.730003,98.440002,96.800331,8177000
2023-05-26,98.629997,99.610001,98.330002,98.529999,96.888832,7276500
2023-05-30,98.889999,98.959999,97.309998,97.750000,96.121819,6505400
2023-05-31,98.029999,98.080002,96.980003,97.639999,96.013649,10377100
2023-06-01,97.589996,98.230003,96.519997,97.519997,95.895653,6752200
2023-06-02,98.309998,99.660004,98.190002,99.500000,97.842674,6220300
2023-06-05,100.040001,100.870003,99.500000,99.930000,98.265511,6536500
2023-06-06,99.739998,100.330002,97.529999,98.220001,96.584000,8657100
2023-06-07,98.550003,98.860001,97.589996,97.919998,96.288994,6285600
2023-06-08,97.650002,99.180000,96.919998,99.150002,97.498512,6877800
2023-06-09,98.800003,98.959999,97.639999,97.959999,96.328331,5550800
2023-06-12,97.959999,98.510002,97.519997,98.459999,96.820007,6705800
2023-06-13,98.510002,99.470001,98.510002,99.260002,97.606682,5137900
2023-06-14,99.559998,101.360001,99.190002,100.660004,98.983353,9279500
2023-06-15,101.339996,101.989998,100.660004,101.379997,99.691360,6448200
2023-06-16,102.010002,102.510002,101.480003,101.870003,100.173203,11708300
2023-06-20,101.860001,102.489998,100.900002,101.269997,99.583191,5506400
2023-06-21,100.599998,102.459999,100.360001,101.870003,100.173203,5508800
2023-06-22,101.419998,101.639999,99.639999,100.849998,99.170189,6125500
2023-06-23,99.650002,99.730003,97.519997,98.339996,96.702003,18770100
2023-06-26,98.339996,98.769997,97.480003,98.230003,96.593834,6069000
2023-06-27,98.389999,99.059998,97.730003,98.720001,97.075668,5034100
2023-06-28,98.639999,98.639999,97.300003,98.610001,96.967499,6581900
2023-06-29,98.610001,98.830002,97.980003,98.680000,97.036339,5113500
2023-06-30,99.400002,99.459999,98.540001,99.059998,97.410004,6228900
2023-07-03,98.730003,99.570000,98.250000,99.150002,97.498512,3287000
2023-07-05,99.150002,99.330002,98.290001,98.459999,96.820007,6365400
2023-07-06,97.860001,98.070000,95.910004,96.199997,94.597633,7153300
2023-07-07,95.989998,96.660004,95.550003,96.050003,94.450142,7887400
2023-07-10,96.300003,99.529999,96.230003,99.129997,97.478836,9294600
2023-07-11,99.440002,100.230003,99.139999,100.089996,98.422844,5271700
2023-07-12,101.419998,101.830002,100.760002,101.139999,99.455360,6971900
2023-07-13,101.510002,102.199997,101.300003,101.599998,99.907700,4511700
2023-07-14,101.769997,102.080002,100.989998,101.610001,99.917534,3934400
2023-07-17,100.830002,101.809998,100.040001,100.930000,99.248856,5244500
2023-07-18,100.739998,101.419998,99.860001,100.760002,99.081696,5991000
2023-07-19,100.620003,101.980003,100.620003,101.830002,100.133873,5556200
2023-07-20,101.779999,102.480003,100.699997,100.879997,99.199692,5466100
2023-07-21,101.800003,103.550003,101.610001,102.820000,101.107384,20369100
2023-07-24,102.879997,103.410004,102.320000,102.779999,101.068039,4746600
2023-07-25,102.430000,103.769997,102.330002,102.919998,101.205711,5627500
2023-07-26,102.209999,102.669998,101.300003,101.730003,100.035538,6568300
2023-07-27,102.029999,102.430000,100.540001,100.779999,99.101349,5373400
2023-07-28,101.500000,101.830002,100.809998,101.250000,99.563530,5320700
2023-07-31,101.309998,101.830002,100.860001,101.570000,99.878197,6377400
2023-08-01,101.470001,101.709999,100.400002,101.260002,99.573364,7784300
2023-08-02,100.500000,104.459999,99.290001,102.129997,100.428864,14463100
2023-08-03,101.970001,102.900002,101.449997,102.330002,100.625542,5547500
2023-08-04,102.959999,103.150002,100.519997,100.680000,99.003014,5196700
2023-08-07,101.419998,101.860001,100.940002,101.739998,100.045364,5222700
2023-08-08,101.220001,101.419998,99.889999,100.699997,99.022690,4058400
2023-08-09,101.000000,101.580002,99.470001,99.919998,98.255676,4494300
2023-08-10,100.540001,102.370003,100.400002,101.660004,100.499771,6844200
2023-08-11,101.400002,101.400002,100.139999,100.989998,99.837410,3179700
2023-08-14,100.480003,101.220001,100.199997,101.010002,99.857193,3239300
2023-08-15,100.129997,100.650002,99.779999,100.040001,98.898262,3203700
2023-08-16,99.610001,100.089996,98.889999,98.980003,97.850357,3679500
2023-08-17,99.000000,99.099998,96.430000,96.570000,95.467857,5291100
2023-08-18,96.010002,97.489998,95.790001,97.230003,96.120331,4125500
2023-08-21,97.320000,97.570000,96.160004,96.459999,95.359116,3753200
2023-08-22,96.489998,96.739998,95.599998,96.070000,94.973564,3640500
2023-08-23,96.419998,96.559998,94.010002,95.180000,94.093727,9704500
2023-08-24,94.750000,95.629997,93.709999,94.830002,93.747719,7824500
2023-08-25,95.540001,95.959999,94.510002,95.480003,94.390312,5360400
2023-08-28,95.940002,97.199997,95.830002,97.040001,95.932503,5098900
2023-08-29,97.360001,99.230003,97.339996,99.150002,98.018417,5512300
2023-08-30,99.019997,99.720001,99.000000,99.239998,98.107384,4212200
2023-08-31,99.000000,99.330002,97.279999,97.440002,96.327934,5624500
2023-09-01,98.400002,98.750000,97.040001,98.000000,96.881538,4747100
2023-09-05,97.519997,97.809998,96.589996,96.839996,95.734779,5414300
2023-09-06,96.419998,96.550003,95.370003,95.949997,94.854935,5428400
2023-09-07,95.489998,95.820000,95.019997,95.099998,94.014633,6404100
2023-09-08,95.250000,95.849998,94.750000,95.279999,94.192581,4754700
2023-09-11,95.650002,96.230003,95.220001,95.669998,94.578133,5577500
2023-09-12,95.500000,96.510002,95.199997,96.239998,95.141624,5007600
2023-09-13,96.199997,97.300003,96.040001,96.930000,95.823753,5830200
2023-09-14,96.769997,97.779999,96.250000,97.160004,96.051132,6039700
2023-09-15,97.250000,97.470001,96.050003,96.230003,95.131744,8766700
2023-09-18,96.300003,96.970001,96.089996,96.760002,95.655693,4477500
2023-09-19,95.209999,95.470001,94.269997,95.290001,94.202477,6803000
2023-09-20,95.449997,96.620003,95.050003,95.160004,94.073952,4572100
2023-09-21,95.160004,95.320000,93.029999,93.099998,92.037460,6108800
2023-09-22,93.430000,94.339996,93.370003,93.680000,92.610847,5118900
2023-09-25,92.889999,93.470001,92.250000,92.739998,91.681564,4818800
2023-09-26,92.000000,92.489998,91.180000,92.000000,90.950020,6086600
2023-09-27,92.459999,92.730003,90.379997,91.169998,90.129486,4731500
2023-09-28,91.169998,91.389999,90.209999,91.080002,90.040520,4736300
2023-09-29,92.610001,93.059998,90.839996,91.269997,90.228348,7698600
2023-10-02,91.050003,91.739998,90.790001,91.129997,90.089943,6430500
2023-10-03,90.500000,91.070000,89.209999,89.480003,88.458786,6666600
2023-10-04,89.889999,91.430000,89.809998,91.150002,90.109726,6166100
2023-10-05,91.139999,93.050003,91.139999,92.370003,91.315796,7548600
2023-10-06,92.000000,93.339996,91.680000,92.849998,91.790314,6978900
2023-10-09,92.449997,92.790001,91.430000,92.680000,91.622253,4120700
2023-10-10,92.959999,93.970001,92.870003,93.180000,92.116554,4974800
2023-10-11,93.290001,93.629997,91.849998,91.949997,90.900589,4499200
2023-10-12,91.839996,92.250000,90.769997,91.419998,90.376633,5485200
2023-10-13,91.279999,92.059998,91.050003,91.480003,90.435959,4780100
2023-10-16,92.169998,93.860001,91.849998,93.650002,92.581192,4595900
2023-10-17,92.750000,94.190002,92.629997,94.180000,93.105141,6086700
