Date,Open,High,Low,Close,Adj Close,Volume
2023-07-14,45.500000,45.700001,43.000000,43.299999,43.299999,1739560
2023-07-17,43.400002,43.900002,42.700001,43.700001,43.700001,1232720
2023-07-18,43.500000,45.400002,42.700001,43.099998,43.099998,1842760
2023-07-19,43.500000,44.000000,42.799999,43.700001,43.700001,2019830
2023-07-20,43.299999,43.700001,42.299999,43.299999,43.299999,1989100
2023-07-21,43.400002,44.799999,42.900002,44.000000,44.000000,8521020
2023-07-24,58.400002,62.299999,48.700001,58.500000,58.500000,25691880
2023-07-25,53.599998,54.799999,50.299999,51.200001,51.200001,5840460
2023-07-26,51.500000,52.500000,49.099998,50.700001,50.700001,3119770
2023-07-27,51.099998,51.500000,45.099998,45.200001,45.200001,4240850
2023-07-28,46.599998,46.700001,45.200001,46.400002,46.400002,2481300
2023-07-31,46.599998,50.799999,46.400002,49.700001,49.700001,3717620
2023-08-01,49.299999,51.700001,48.400002,49.299999,49.299999,2388110
2023-08-02,48.500000,48.799999,46.799999,48.000000,48.000000,1553290
2023-08-03,47.900002,49.799999,47.400002,49.099998,49.099998,1471630
2023-08-04,49.099998,50.799999,48.200001,49.299999,49.299999,2087540
2023-08-07,50.400002,52.799999,50.099998,51.200001,51.200001,2703210
2023-08-08,54.599998,54.599998,49.900002,50.900002,50.900002,3042300
2023-08-09,50.900002,51.599998,48.599998,49.000000,49.000000,1809060
2023-08-10,49.500000,51.000000,49.000000,49.799999,49.799999,1392340
2023-08-11,49.099998,52.799999,49.099998,52.599998,52.599998,5967180
2023-08-14,33.299999,36.400002,31.799999,33.900002,33.900002,13416120
2023-08-15,34.900002,38.000000,33.000000,36.799999,36.799999,7040200
2023-08-16,36.799999,38.400002,34.700001,37.500000,37.500000,5699250
2023-08-17,36.700001,40.599998,36.400002,40.400002,40.400002,7147800
2023-08-18,40.599998,41.900002,38.599998,40.900002,40.900002,5165850
2023-08-21,40.000000,40.299999,30.500000,31.200001,31.200001,11371260
2023-08-22,31.000000,31.100000,24.600000,25.500000,25.500000,10872410
2023-08-23,19.500000,22.000000,19.400000,19.600000,19.600000,19985440
2023-08-24,16.309999,16.600000,13.330000,14.370000,14.370000,26408000
2023-08-25,13.440000,14.450000,12.400000,12.430000,12.430000,24061600
2023-08-28,11.990000,12.350000,11.050000,11.070000,11.070000,24658900
2023-08-29,11.240000,11.700000,10.720000,10.910000,10.910000,27312500
2023-08-30,11.100000,13.640000,10.730000,12.730000,12.730000,55170300
2023-08-31,13.900000,13.900000,12.550000,12.550000,12.550000,38962100
2023-09-01,12.680000,13.230000,12.120000,13.100000,13.100000,22867700
2023-09-05,13.000000,13.760000,12.640000,13.640000,13.640000,20097300
2023-09-06,11.700000,11.700000,8.430000,8.620000,8.620000,84989600
2023-09-07,8.250000,8.380000,7.710000,8.120000,8.120000,47792100
2023-09-08,7.960000,8.000000,7.100000,7.180000,7.180000,32352800
2023-09-11,7.420000,7.640000,7.050000,7.340000,7.340000,26368700
2023-09-12,7.380000,8.140000,7.220000,7.570000,7.570000,37788100
2023-09-13,7.570000,8.350000,7.380000,8.240000,8.240000,37600400
2023-09-14,8.910000,9.100000,8.050000,8.140000,8.140000,46855400
2023-09-15,8.090000,8.540000,7.880000,8.360000,8.360000,24122200
2023-09-18,8.250000,8.320000,7.680000,7.800000,7.800000,18562200
2023-09-19,7.700000,8.370000,7.330000,8.250000,8.250000,23462300
2023-09-20,8.050000,8.690000,7.970000,8.160000,8.160000,23101700
2023-09-21,8.110000,8.340000,7.690000,7.700000,7.700000,14824400
2023-09-22,7.770000,8.090000,7.590000,7.620000,7.620000,13921800
2023-09-25,7.690000,8.500000,7.460000,8.140000,8.140000,20448700
2023-09-26,8.080000,8.460000,7.770000,7.910000,7.910000,16714200
2023-09-27,7.950000,8.100000,7.500000,7.570000,7.570000,15769700
2023-09-28,7.500000,7.790000,7.310000,7.790000,7.790000,15141000
2023-09-29,7.840000,8.310000,7.840000,7.990000,7.990000,17716500
2023-10-02,8.060000,8.400000,7.770000,8.150000,8.150000,17438900
2023-10-03,8.110000,8.280000,7.840000,7.850000,7.850000,11379800
2023-10-04,7.880000,8.500000,7.730000,8.340000,8.340000,18725900
2023-10-05,8.250000,8.830000,8.150000,8.300000,8.300000,20160600
2023-10-06,8.260000,9.430000,8.210000,9.260000,9.260000,35555200
2023-10-09,9.110000,9.860000,9.060000,9.820000,9.820000,26758500
2023-10-10,9.910000,10.380000,9.620000,9.920000,9.920000,27390100
2023-10-11,10.000000,10.520000,9.810000,10.420000,10.420000,23782900
2023-10-12,10.640000,11.170000,10.210000,11.000000,11.000000,31698600
2023-10-13,10.740000,10.840000,9.340000,9.500000,9.500000,31240000
2023-10-16,9.230000,9.540000,8.960000,9.330000,9.330000,19021200
2023-10-17,9.170000,10.260000,9.150000,9.860000,9.860000,23503200
2023-10-18,9.820000,10.220000,9.160000,9.160000,9.160000,17228600
2023-10-19,9.300000,9.830000,8.970000,9.360000,9.360000,18145600
2023-10-20,9.130000,9.700000,9.000000,9.080000,9.080000,13767100
2023-10-23,9.370000,9.620000,8.910000,9.160000,9.160000,17172900
2023-10-24,9.340000,9.960000,9.190000,9.330000,9.330000,15333400
2023-10-25,9.420000,9.540000,9.080000,9.280000,9.280000,12729100
2023-10-26,9.340000,9.470000,9.080000,9.230000,9.230000,12472800
2023-10-27,9.270000,9.660000,9.130000,9.150000,9.150000,13892300
2023-10-30,9.290000,10.010000,9.240000,9.960000,9.960000,16581400
2023-10-31,10.000000,10.690000,9.960000,10.680000,10.680000,18157000
2023-11-01,10.760000,10.800000,10.010000,10.030000,10.030000,14634300
2023-11-02,10.220000,10.670000,10.210000,10.490000,10.490000,14482100
2023-11-03,10.640000,11.300000,10.530000,10.720000,10.720000,22510900
2023-11-06,11.000000,11.430000,10.760000,10.950000,10.950000,20742400
2023-11-07,10.980000,11.030000,10.110000,10.220000,10.220000,16037800
2023-11-08,10.300000,10.360000,9.960000,10.090000,10.090000,19309400
2023-11-09,8.180000,9.370000,8.020000,8.710000,8.710000,63400600
2023-11-10,8.420000,8.450000,7.840000,8.010000,8.010000,29092200
2023-11-13,7.950000,7.960000,7.610000,7.900000,7.900000,17230500
2023-11-14,8.180000,8.250000,7.780000,8.070000,8.070000,20005200
2023-11-15,8.180000,8.300000,7.770000,7.890000,7.890000,20265500
2023-11-16,7.840000,7.850000,7.360000,7.390000,7.390000,19837100
2023-11-17,7.420000,7.500000,7.260000,7.430000,7.430000,13161900
2023-11-20,7.500000,7.520000,7.150000,7.160000,7.160000,13311800
2023-11-21,7.070000,7.090000,6.520000,6.650000,6.650000,26428300
2023-11-22,6.720000,7.110000,6.600000,6.990000,6.990000,18437000
2023-11-24,6.970000,7.030000,6.820000,6.900000,6.900000,8594100
2023-11-27,6.880000,6.890000,6.670000,6.800000,6.800000,11484300
2023-11-28,6.730000,6.800000,6.530000,6.700000,6.700000,17932100
2023-11-29,6.950000,7.340000,6.860000,7.170000,7.170000,32449100
2023-11-30,7.150000,7.180000,6.640000,6.650000,6.650000,20347100
2023-12-01,6.660000,6.990000,6.530000,6.860000,6.860000,23986200
2023-12-04,6.870000,7.540000,6.810000,7.490000,7.490000,30553700
2023-12-05,7.420000,7.450000,6.880000,7.020000,7.020000,21060400
2023-12-06,7.070000,7.150000,6.770000,6.790000,6.790000,17025000
2023-12-07,6.790000,6.920000,6.710000,6.820000,6.820000,11599400
2023-12-08,6.820000,7.040000,6.790000,6.930000,6.930000,11900000
2023-12-11,6.860000,7.120000,6.730000,7.110000,7.110000,14619100
2023-12-12,7.140000,7.150000,6.700000,6.720000,6.720000,16793900
2023-12-13,6.770000,6.920000,6.500000,6.810000,6.810000,21774800
2023-12-14,6.940000,7.220000,6.670000,6.710000,6.710000,28592900
2023-12-15,6.790000,6.810000,6.620000,6.650000,6.650000,36585800
2023-12-18,6.660000,6.840000,6.470000,6.740000,6.740000,17455500
2023-12-19,6.780000,6.820000,6.630000,6.740000,6.740000,16633600
2023-12-20,6.690000,6.700000,6.170000,6.170000,6.170000,26820100
2023-12-21,6.330000,6.380000,5.930000,6.070000,6.070000,28731800
2023-12-22,6.050000,6.200000,5.960000,6.100000,6.100000,15721300
2023-12-26,6.080000,6.190000,5.960000,6.110000,6.110000,13107000
2023-12-27,6.110000,6.260000,6.040000,6.160000,6.160000,11129300
2023-12-28,6.180000,6.500000,6.140000,6.210000,6.210000,18490600
2023-12-29,6.200000,6.230000,6.060000,6.120000,6.120000,15062400
2024-01-02,6.090000,6.330000,6.010000,6.110000,6.110000,13559500
2024-01-03,6.050000,6.070000,5.550000,5.580000,5.580000,29667200
2024-01-04,5.560000,5.600000,5.250000,5.300000,5.300000,22982900
2024-01-05,5.260000,5.280000,5.080000,5.170000,5.170000,16168600
2024-01-08,5.140000,5.420000,5.090000,5.290000,5.290000,14387800
2024-01-09,5.240000,5.300000,5.030000,5.040000,5.040000,13134200
2024-01-10,5.050000,5.050000,4.710000,4.910000,4.910000,22955000
2024-01-11,4.860000,4.870000,4.640000,4.700000,4.700000,13427900
2024-01-12,4.670000,4.790000,4.470000,4.560000,4.560000,14390800
2024-01-16,4.540000,4.540000,4.130000,4.210000,4.210000,17837000
2024-01-17,4.070000,4.260000,4.010000,4.110000,4.110000,15468000
2024-01-18,4.150000,4.440000,4.080000,4.430000,4.430000,17690000
2024-01-19,4.500000,4.530000,4.300000,4.510000,4.510000,11156800
2024-01-22,4.600000,4.810000,4.430000,4.480000,4.480000,14325900
2024-01-23,4.530000,4.720000,4.330000,4.330000,4.330000,12718300
2024-01-24,4.400000,4.440000,4.110000,4.130000,4.130000,11173100
2024-01-25,4.130000,4.230000,4.070000,4.080000,4.080000,11252900
2024-01-26,4.120000,4.260000,4.060000,4.070000,4.070000,11295600
2024-01-29,4.110000,4.270000,3.980000,4.270000,4.270000,10971900
2024-01-30,4.230000,4.230000,4.080000,4.110000,4.110000,8874400
2024-01-31,4.120000,4.320000,4.030000,4.050000,4.050000,14591600
2024-02-01,4.100000,4.150000,4.020000,4.060000,4.060000,10616900
2024-02-02,4.040000,4.060000,3.930000,4.010000,4.010000,12845900
2024-02-05,3.970000,3.980000,3.600000,3.670000,3.670000,19878600
2024-02-06,3.650000,4.160000,3.590000,4.070000,4.070000,20639700
2024-02-07,4.080000,4.080000,3.840000,3.940000,3.940000,13338800
2024-02-08,3.980000,4.160000,3.940000,4.090000,4.090000,10763900
2024-02-09,4.150000,4.490000,4.100000,4.380000,4.380000,19574100
2024-02-12,4.380000,4.720000,4.310000,4.560000,4.560000,15646900
2024-02-13,4.370000,4.680000,4.260000,4.490000,4.490000,12040700
2024-02-14,4.620000,4.870000,4.470000,4.800000,4.800000,13270800
2024-02-15,4.800000,5.050000,4.760000,4.890000,4.890000,12504600
2024-02-16,4.770000,4.950000,4.620000,4.830000,4.830000,10204400
2024-02-20,4.760000,4.810000,4.550000,4.660000,4.660000,9115700
2024-02-21,4.590000,4.820000,4.510000,4.570000,4.570000,8125600
2024-02-22,4.660000,4.690000,4.360000,4.420000,4.420000,9668400
2024-02-23,4.390000,4.540000,4.280000,4.440000,4.440000,9598600
2024-02-26,4.460000,4.610000,4.370000,4.450000,4.450000,10444100
2024-02-27,4.490000,4.850000,4.490000,4.810000,4.810000,17026500
2024-02-28,4.930000,5.100000,4.750000,4.990000,4.990000,28664100
2024-02-29,4.460000,4.750000,4.220000,4.320000,4.320000,28656100
2024-03-01,4.340000,4.500000,4.230000,4.360000,4.360000,12611400
2024-03-04,4.360000,4.390000,4.120000,4.320000,4.320000,14610500
2024-03-05,4.230000,4.550000,4.210000,4.500000,4.500000,13744900
2024-03-06,4.520000,4.690000,4.400000,4.560000,4.560000,12789200
2024-03-07,4.600000,4.900000,4.520000,4.600000,4.600000,19618800
2024-03-08,4.680000,4.780000,4.240000,4.300000,4.300000,17458800
2024-03-11,4.300000,4.500000,4.250000,4.360000,4.360000,12463000
2024-03-12,4.380000,4.410000,4.270000,4.340000,4.340000,7131900
2024-03-13,4.320000,4.450000,4.300000,4.360000,4.360000,8553900
2024-03-14,4.370000,4.380000,4.170000,4.270000,4.270000,9477900
2024-03-15,4.200000,4.540000,4.200000,4.440000,4.440000,17695300
2024-03-18,4.430000,4.490000,4.360000,4.390000,4.390000,8581600
2024-03-19,4.350000,4.410000,4.240000,4.270000,4.270000,8181200
2024-03-20,4.250000,4.280000,4.150000,4.250000,4.250000,8398300
2024-03-21,4.250000,4.300000,4.150000,4.200000,4.200000,7592100
2024-03-22,4.170000,4.180000,4.060000,4.080000,4.080000,7275400
2024-03-25,4.110000,4.240000,4.060000,4.090000,4.090000,8252200
2024-03-26,4.140000,4.300000,4.060000,4.070000,4.070000,13948700
2024-03-27,4.130000,4.370000,4.070000,4.340000,4.340000,12992400
2024-03-28,3.840000,3.960000,3.650000,3.720000,3.720000,44200800
2024-04-01,3.740000,3.770000,3.120000,3.140000,3.140000,46101700
2024-04-02,3.180000,3.210000,3.060000,3.100000,3.100000,19707400
2024-04-03,3.120000,3.120000,2.940000,3.020000,3.020000,22202900
2024-04-04,3.020000,3.150000,2.980000,3.000000,3.000000,16686800
2024-04-05,3.010000,3.050000,2.950000,3.010000,3.010000,11267600
2024-04-08,3.040000,3.050000,2.950000,2.950000,2.950000,9716600
2024-04-09,2.970000,3.020000,2.950000,2.970000,2.970000,9334000
2024-04-10,2.900000,2.910000,2.770000,2.830000,2.830000,16257100
2024-04-11,2.890000,2.890000,2.730000,2.800000,2.800000,15594600
2024-04-12,2.760000,2.780000,2.610000,2.650000,2.650000,16611200
2024-04-15,2.670000,2.680000,2.460000,2.470000,2.470000,16163200
2024-04-16,2.440000,2.890000,2.380000,2.720000,2.720000,31338600
2024-04-17,2.940000,3.030000,2.820000,2.980000,2.980000,26016400
2024-04-18,2.990000,3.000000,2.760000,2.920000,2.920000,13960300
2024-04-19,2.890000,3.300000,2.830000,3.160000,3.160000,28450500
2024-04-22,3.200000,3.490000,3.000000,3.420000,3.420000,26989500
2024-04-23,3.400000,3.550000,3.360000,3.390000,3.390000,16326100
2024-04-24,3.380000,3.500000,3.170000,3.280000,3.280000,13666600
2024-04-25,3.150000,3.280000,3.100000,3.280000,3.280000,13258800
2024-04-26,3.280000,3.490000,3.220000,3.410000,3.410000,14119100
